"InvoiceNo","StockCode","CustomerID","Quantity","InvoiceDate"
"557878","22355",16940,10,2011-06-23 13:13:00
"557878","20728",16940,6,2011-06-23 13:13:00
"557878","23207",16940,6,2011-06-23 13:13:00
"557878","23206",16940,8,2011-06-23 13:13:00
"557878","22662",16940,2,2011-06-23 13:13:00
"557878","20727",16940,4,2011-06-23 13:13:00
"557878","23208",16940,6,2011-06-23 13:13:00
"557878","22383",16940,6,2011-06-23 13:13:00
"557878","22382",16940,6,2011-06-23 13:13:00
"557878","20726",16940,6,2011-06-23 13:13:00
"557878","20725",16940,6,2011-06-23 13:13:00
"557878","22384",16940,6,2011-06-23 13:13:00
"557878","23202",16940,4,2011-06-23 13:13:00
"557878","23201",16940,4,2011-06-23 13:13:00
"557878","85099C",16940,4,2011-06-23 13:13:00
"557878","85099B",16940,3,2011-06-23 13:13:00
"557878","22663",16940,2,2011-06-23 13:13:00
"557878","22507",16940,4,2011-06-23 13:13:00
"557878","21907",16940,6,2011-06-23 13:13:00
"557878","21174",16940,3,2011-06-23 13:13:00
"557878","23010",16940,1,2011-06-23 13:13:00
"557878","22904",16940,8,2011-06-23 13:13:00
"557878","23300",16940,4,2011-06-23 13:13:00
"557878","47566B",16940,4,2011-06-23 13:13:00
"557878","47566",16940,4,2011-06-23 13:13:00
"557878","79321",16940,3,2011-06-23 13:13:00
"557878","22468",16940,4,2011-06-23 13:13:00
"557878","22179",16940,2,2011-06-23 13:13:00
"557878","21497",16940,25,2011-06-23 13:13:00
"557878","22047",16940,25,2011-06-23 13:13:00
"557878","22052",16940,25,2011-06-23 13:13:00
"557878","23230",16940,25,2011-06-23 13:13:00
"557878","23233",16940,25,2011-06-23 13:13:00
"557880","22961",14911,1,2011-06-23 13:16:00
"557881","20992",14401,144,2011-06-23 13:22:00
"557881","21373",14401,36,2011-06-23 13:22:00
"557881","21365",14401,12,2011-06-23 13:22:00
"557881","21367",14401,12,2011-06-23 13:22:00
"557881","21368",14401,12,2011-06-23 13:22:00
"557881","21371",14401,12,2011-06-23 13:22:00
"557881","84944",14401,12,2011-06-23 13:22:00
"557881","22293",14401,48,2011-06-23 13:22:00
"557881","35961",14401,36,2011-06-23 13:22:00
"557881","82482",14401,6,2011-06-23 13:22:00
"557881","82494L",14401,6,2011-06-23 13:22:00
"557881","22693",14401,24,2011-06-23 13:22:00
"557884","79403",17759,12,2011-06-23 13:35:00
"557884","22203",17759,1,2011-06-23 13:35:00
"557884","22207",17759,1,2011-06-23 13:35:00
"557884","84978",17759,6,2011-06-23 13:35:00
"557884","22178",17759,6,2011-06-23 13:35:00
"557884","M",17759,1,2011-06-23 13:35:00
"557884","21467",17759,1,2011-06-23 13:35:00
"557884","22907",17759,2,2011-06-23 13:35:00
"557884","22908",17759,1,2011-06-23 13:35:00
"557884","47594B",17759,1,2011-06-23 13:35:00
"557884","23073",17759,1,2011-06-23 13:35:00
"557884","22844",17759,1,2011-06-23 13:35:00
"557884","21714",17759,18,2011-06-23 13:35:00
"557884","22106",17759,4,2011-06-23 13:35:00
"557884","22791",17759,12,2011-06-23 13:35:00
"557884","22105",17759,4,2011-06-23 13:35:00
"557885","21212",12465,24,2011-06-23 13:37:00
"557885","21975",12465,24,2011-06-23 13:37:00
"557885","23308",12465,24,2011-06-23 13:37:00
"557885","84378",12465,12,2011-06-23 13:37:00
"557885","84380",12465,12,2011-06-23 13:37:00
"557885","84375",12465,12,2011-06-23 13:37:00
"557885","22964",12465,6,2011-06-23 13:37:00
"557885","22352",12465,6,2011-06-23 13:37:00
"557885","22667",12465,6,2011-06-23 13:37:00
"557885","21156",12465,8,2011-06-23 13:37:00
"557885","20724",12465,10,2011-06-23 13:37:00
"557885","22819",12465,12,2011-06-23 13:37:00
"557885","22740",12465,48,2011-06-23 13:37:00
"557885","21561",12465,6,2011-06-23 13:37:00
"557885","22555",12465,12,2011-06-23 13:37:00
"557885","22554",12465,12,2011-06-23 13:37:00
"557885","84997B",12465,4,2011-06-23 13:37:00
"557885","22556",12465,12,2011-06-23 13:37:00
"557885","23108",12465,2,2011-06-23 13:37:00
"557885","20665",12465,6,2011-06-23 13:37:00
"557885","21059",12465,12,2011-06-23 13:37:00
"557885","22371",12465,4,2011-06-23 13:37:00
"557885","22376",12465,4,2011-06-23 13:37:00
"557885","22180",12465,2,2011-06-23 13:37:00
"557885","20971",12465,12,2011-06-23 13:37:00
"557885","POST",12465,2,2011-06-23 13:37:00
"557886","21428",17799,1,2011-06-23 13:39:00
"557886","21618",17799,1,2011-06-23 13:39:00
"557886","21615",17799,1,2011-06-23 13:39:00
"557886","22439",17799,5,2011-06-23 13:39:00
"557886","22436",17799,1,2011-06-23 13:39:00
"557886","22434",17799,2,2011-06-23 13:39:00
"557886","23126",17799,1,2011-06-23 13:39:00
"557886","47590B",17799,2,2011-06-23 13:39:00
"557886","47590A",17799,2,2011-06-23 13:39:00
"557886","22904",17799,2,2011-06-23 13:39:00
"557886","22437",17799,6,2011-06-23 13:39:00
"557886","22436",17799,3,2011-06-23 13:39:00
"557886","22619",17799,2,2011-06-23 13:39:00
"557886","21889",17799,2,2011-06-23 13:39:00
"557886","21892",17799,2,2011-06-23 13:39:00
"557886","22960",17799,2,2011-06-23 13:39:00
"557886","21380",17799,2,2011-06-23 13:39:00
"557886","21381",17799,4,2011-06-23 13:39:00
"557886","23128",17799,1,2011-06-23 13:39:00
"557886","23127",17799,1,2011-06-23 13:39:00
"557886","22384",17799,1,2011-06-23 13:39:00
"557886","22383",17799,3,2011-06-23 13:39:00
"557886","23207",17799,4,2011-06-23 13:39:00
"557886","23208",17799,8,2011-06-23 13:39:00
"557886","22767",17799,2,2011-06-23 13:39:00
"557886","85099F",17799,4,2011-06-23 13:39:00
"557886","20713",17799,1,2011-06-23 13:39:00
"557886","20684",17799,1,2011-06-23 13:39:00
"557886","20682",17799,1,2011-06-23 13:39:00
"557886","15056BL",17799,2,2011-06-23 13:39:00
"557886","20679",17799,1,2011-06-23 13:39:00
"557886","15056N",17799,2,2011-06-23 13:39:00
"557886","22423",17799,1,2011-06-23 13:39:00
"557886","22605",17799,1,2011-06-23 13:39:00
"557886","22606",17799,1,2011-06-23 13:39:00
"557886","22607",17799,2,2011-06-23 13:39:00
"557886","72741",17799,9,2011-06-23 13:39:00
"557886","22138",17799,2,2011-06-23 13:39:00
"557886","21124",17799,2,2011-06-23 13:39:00
"557886","21121",17799,2,2011-06-23 13:39:00
"557886","21122",17799,2,2011-06-23 13:39:00
"557886","21125",17799,4,2011-06-23 13:39:00
"557886","85123A",17799,6,2011-06-23 13:39:00
"557886","21793",17799,1,2011-06-23 13:39:00
"557886","21792",17799,5,2011-06-23 13:39:00
"557886","20718",17799,2,2011-06-23 13:39:00
"557886","21936",17799,2,2011-06-23 13:39:00
"557886","23122",17799,1,2011-06-23 13:39:00
"557886","20725",17799,4,2011-06-23 13:39:00
"557886","20727",17799,4,2011-06-23 13:39:00
"557886","20726",17799,6,2011-06-23 13:39:00
"557886","20728",17799,2,2011-06-23 13:39:00
"557886","22384",17799,3,2011-06-23 13:39:00
"557886","23202",17799,6,2011-06-23 13:39:00
"557886","85099C",17799,4,2011-06-23 13:39:00
"557886","23201",17799,6,2011-06-23 13:39:00
"557886","20713",17799,3,2011-06-23 13:39:00
"557886","20712",17799,3,2011-06-23 13:39:00
"557886","23298",17799,6,2011-06-23 13:39:00
"557886","23307",17799,4,2011-06-23 13:39:00
"557886","23308",17799,6,2011-06-23 13:39:00
"557886","23188",17799,1,2011-06-23 13:39:00
"557886","22991",17799,4,2011-06-23 13:39:00
"557886","22992",17799,4,2011-06-23 13:39:00
"557886","23256",17799,2,2011-06-23 13:39:00
"557886","84380",17799,2,2011-06-23 13:39:00
"557886","84378",17799,2,2011-06-23 13:39:00
"557886","84692",17799,5,2011-06-23 13:39:00
"557886","20828",17799,5,2011-06-23 13:39:00
"557886","22195",17799,2,2011-06-23 13:39:00
"557886","22328",17799,3,2011-06-23 13:39:00
"557886","22139",17799,2,2011-06-23 13:39:00
"557886","22208",17799,4,2011-06-23 13:39:00
"557886","21975",17799,4,2011-06-23 13:39:00
"557886","84992",17799,4,2011-06-23 13:39:00
"557886","23084",17799,8,2011-06-23 13:39:00
"557886","22131",17799,2,2011-06-23 13:39:00
"557886","21564",17799,4,2011-06-23 13:39:00
"557887","22801",17759,4,2011-06-23 13:41:00
"557887","90160C",17759,1,2011-06-23 13:41:00
"557888","22890",14656,1,2011-06-23 13:51:00
"557888","22750",14656,1,2011-06-23 13:51:00
"557888","23302",14656,1,2011-06-23 13:51:00
"557888","23300",14656,1,2011-06-23 13:51:00
"557888","22066",14656,2,2011-06-23 13:51:00
"557888","23301",14656,2,2011-06-23 13:51:00
"557888","22150",14656,1,2011-06-23 13:51:00
"557888","21078",14656,1,2011-06-23 13:51:00
"557888","21080",14656,1,2011-06-23 13:51:00
"557888","82482",14656,1,2011-06-23 13:51:00
"557888","82494L",14656,1,2011-06-23 13:51:00
"557888","82600",14656,1,2011-06-23 13:51:00
"557888","21640",14656,1,2011-06-23 13:51:00
"557888","21644",14656,1,2011-06-23 13:51:00
"557888","22620",14656,1,2011-06-23 13:51:00
"557888","22621",14656,2,2011-06-23 13:51:00
"557888","21891",14656,1,2011-06-23 13:51:00
"557888","22189",14656,1,2011-06-23 13:51:00
"557888","23091",14656,1,2011-06-23 13:51:00
"557888","22161",14656,7,2011-06-23 13:51:00
"557888","21644",14656,2,2011-06-23 13:51:00
"557888","21641",14656,3,2011-06-23 13:51:00
"557888","21640",14656,2,2011-06-23 13:51:00
"557888","21642",14656,2,2011-06-23 13:51:00
"557888","23107",14656,1,2011-06-23 13:51:00
"557888","22652",14656,1,2011-06-23 13:51:00
"557888","22653",14656,2,2011-06-23 13:51:00
"557888","22653",14656,1,2011-06-23 13:51:00
"557888","22586",14656,1,2011-06-23 13:51:00
"557888","22557",14656,1,2011-06-23 13:51:00
"557888","22147",14656,1,2011-06-23 13:51:00
"557888","22565",14656,1,2011-06-23 13:51:00
"557888","21642",14656,1,2011-06-23 13:51:00
"557888","23193",14656,1,2011-06-23 13:51:00
"557888","21892",14656,1,2011-06-23 13:51:00
"557888","47566",14656,1,2011-06-23 13:51:00
"557888","22780",14656,1,2011-06-23 13:51:00
"557888","22851",14656,1,2011-06-23 13:51:00
"557888","22766",14656,1,2011-06-23 13:51:00
"557888","23012",14656,1,2011-06-23 13:51:00
"557888","22666",14656,2,2011-06-23 13:51:00
"557888","21232",14656,2,2011-06-23 13:51:00
"557888","21231",14656,2,2011-06-23 13:51:00
"557888","23146",14656,1,2011-06-23 13:51:00
"557888","85053",14656,1,2011-06-23 13:51:00
"557888","23055",14656,1,2011-06-23 13:51:00
"557888","23057",14656,1,2011-06-23 13:51:00
"557888","22668",14656,5,2011-06-23 13:51:00
"557888","47599A",14656,2,2011-06-23 13:51:00
"557888","47574A",14656,6,2011-06-23 13:51:00
"557888","22649",14656,2,2011-06-23 13:51:00
"557889","23168",12412,12,2011-06-23 13:51:00
"557889","23240",12412,12,2011-06-23 13:51:00
"557889","23267",12412,24,2011-06-23 13:51:00
"557889","23290",12412,8,2011-06-23 13:51:00
"557889","23291",12412,8,2011-06-23 13:51:00
"557889","23292",12412,8,2011-06-23 13:51:00
"557889","23289",12412,8,2011-06-23 13:51:00
"557889","21787",12412,24,2011-06-23 13:51:00
"557889","15036",12412,12,2011-06-23 13:51:00
"557889","21479",12412,4,2011-06-23 13:51:00
"557889","84031A",12412,3,2011-06-23 13:51:00
"557889","84031B",12412,3,2011-06-23 13:51:00
"557889","22027",12412,12,2011-06-23 13:51:00
"557889","21508",12412,12,2011-06-23 13:51:00
"557889","22820",12412,12,2011-06-23 13:51:00
"557889","22961",12412,12,2011-06-23 13:51:00
"557889","20751",12412,24,2011-06-23 13:51:00
"557889","20754",12412,6,2011-06-23 13:51:00
"557889","22629",12412,12,2011-06-23 13:51:00
"557889","22630",12412,12,2011-06-23 13:51:00
"557889","22631",12412,12,2011-06-23 13:51:00
"557889","23256",12412,4,2011-06-23 13:51:00
"557889","23254",12412,4,2011-06-23 13:51:00
"557889","21563",12412,12,2011-06-23 13:51:00
"557889","21918",12412,24,2011-06-23 13:51:00
"557889","84077",12412,48,2011-06-23 13:51:00
"557889","51014C",12412,24,2011-06-23 13:51:00
"557889","POST",12412,2,2011-06-23 13:51:00
"557891","23263",17652,12,2011-06-23 14:05:00
"557891","22943",17652,3,2011-06-23 14:05:00
"557891","85099B",17652,20,2011-06-23 14:05:00
"557891","23031",17652,6,2011-06-23 14:05:00
"557891","22197",17652,24,2011-06-23 14:05:00
"557891","84596B",17652,16,2011-06-23 14:05:00
"557891","22993",17652,12,2011-06-23 14:05:00
"557891","22139",17652,3,2011-06-23 14:05:00
"557891","47566",17652,4,2011-06-23 14:05:00
"557891","23306",17652,12,2011-06-23 14:05:00
"557891","22326",17652,12,2011-06-23 14:05:00
"557891","21559",17652,6,2011-06-23 14:05:00
"557891","22327",17652,12,2011-06-23 14:05:00
"557891","21155",17652,6,2011-06-23 14:05:00
"557891","22666",17652,6,2011-06-23 14:05:00
"557891","22720",17652,3,2011-06-23 14:05:00
"557891","23203",17652,10,2011-06-23 14:05:00
"557891","22619",17652,4,2011-06-23 14:05:00
"557891","85123A",17652,12,2011-06-23 14:05:00
"557891","84971S",17652,24,2011-06-23 14:05:00
"557891","21558",17652,6,2011-06-23 14:05:00
"557891","23209",17652,10,2011-06-23 14:05:00
"557891","23307",17652,24,2011-06-23 14:05:00
"557891","21976",17652,24,2011-06-23 14:05:00
"557891","22624",17652,2,2011-06-23 14:05:00
"557891","22128",17652,12,2011-06-23 14:05:00
"557891","22334",17652,8,2011-06-23 14:05:00
"557891","22969",17652,12,2011-06-23 14:05:00
"557891","20956",17652,12,2011-06-23 14:05:00
"557891","22580",17652,6,2011-06-23 14:05:00
"557891","22217",17652,12,2011-06-23 14:05:00
"557891","22591",17652,6,2011-06-23 14:05:00
"557891","85078",17652,24,2011-06-23 14:05:00
"557891","23129",17652,4,2011-06-23 14:05:00
"557891","21352",17652,2,2011-06-23 14:05:00
"557891","22130",17652,24,2011-06-23 14:05:00
"557891","22086",17652,6,2011-06-23 14:05:00
"557891","22594",17652,12,2011-06-23 14:05:00
"557891","23266",17652,12,2011-06-23 14:05:00
"557891","23264",17652,12,2011-06-23 14:05:00
"557892","22501",14534,3,2011-06-23 14:11:00
"557892","22668",14534,5,2011-06-23 14:11:00
"557892","22968",14534,1,2011-06-23 14:11:00
"557892","62086A",14534,4,2011-06-23 14:11:00
"557892","21468",14534,1,2011-06-23 14:11:00
"557892","21471",14534,1,2011-06-23 14:11:00
"557892","78124",14534,1,2011-06-23 14:11:00
"557892","22845",14534,2,2011-06-23 14:11:00
"557892","22585",14534,4,2011-06-23 14:11:00
"557892","21212",14534,1,2011-06-23 14:11:00
"557892","84992",14534,1,2011-06-23 14:11:00
"557892","22728",14534,1,2011-06-23 14:11:00
"557892","22729",14534,1,2011-06-23 14:11:00
"557892","84673B",14534,2,2011-06-23 14:11:00
"557892","84673A",14534,2,2011-06-23 14:11:00
"557892","23190",14534,1,2011-06-23 14:11:00
"557892","23192",14534,1,2011-06-23 14:11:00
"557892","23191",14534,1,2011-06-23 14:11:00
"557892","22998",14534,1,2011-06-23 14:11:00
"557892","23000",14534,1,2011-06-23 14:11:00
"557892","22326",14534,5,2011-06-23 14:11:00
"557892","22328",14534,4,2011-06-23 14:11:00
"557892","22895",14534,3,2011-06-23 14:11:00
"557892","22989",14534,2,2011-06-23 14:11:00
"557892","22900",14534,2,2011-06-23 14:11:00
"557892","21035",14534,2,2011-06-23 14:11:00
"557892","23188",14534,2,2011-06-23 14:11:00
"557892","22621",14534,2,2011-06-23 14:11:00
"557892","23280",14534,1,2011-06-23 14:11:00
"557892","22628",14534,2,2011-06-23 14:11:00
"557892","21617",14534,1,2011-06-23 14:11:00
"557892","22730",14534,1,2011-06-23 14:11:00
"557892","47566",14534,2,2011-06-23 14:11:00
"557892","47590A",14534,1,2011-06-23 14:11:00
"557892","47590B",14534,1,2011-06-23 14:11:00
"557892","23307",14534,1,2011-06-23 14:11:00
"557892","23298",14534,4,2011-06-23 14:11:00
"557892","21900",14534,1,2011-06-23 14:11:00
"557892","21901",14534,1,2011-06-23 14:11:00
"557892","21902",14534,1,2011-06-23 14:11:00
"557892","23091",14534,2,2011-06-23 14:11:00
"557892","22417",14534,1,2011-06-23 14:11:00
"557892","22938",14534,1,2011-06-23 14:11:00
"557892","20754",14534,2,2011-06-23 14:11:00
"557892","22908",14534,2,2011-06-23 14:11:00
"557892","22851",14534,2,2011-06-23 14:11:00
"557892","21080",14534,2,2011-06-23 14:11:00
"557892","22961",14534,2,2011-06-23 14:11:00
"557892","21714",14534,6,2011-06-23 14:11:00
"557892","23302",14534,2,2011-06-23 14:11:00
"557892","23300",14534,4,2011-06-23 14:11:00
"557892","23078",14534,24,2011-06-23 14:11:00
"557892","22147",14534,2,2011-06-23 14:11:00
"557892","22629",14534,2,2011-06-23 14:11:00
"557892","21609",14534,2,2011-06-23 14:11:00
"557892","21713",14534,4,2011-06-23 14:11:00
"557892","23301",14534,4,2011-06-23 14:11:00
"557892","16054",14534,36,2011-06-23 14:11:00
"557892","23244",14534,6,2011-06-23 14:11:00
"557892","22427",14534,3,2011-06-23 14:11:00
"557892","23200",14534,10,2011-06-23 14:11:00
"557892","23053",14534,3,2011-06-23 14:11:00
"557892","48184",14534,1,2011-06-23 14:11:00
"557893","23245",15228,4,2011-06-23 14:12:00
"557893","23171",15228,12,2011-06-23 14:12:00
"557893","23172",15228,12,2011-06-23 14:12:00
"557893","23170",15228,12,2011-06-23 14:12:00
"557893","23165",15228,12,2011-06-23 14:12:00
"557893","23306",15228,24,2011-06-23 14:12:00
"557893","23299",15228,12,2011-06-23 14:12:00
"557893","23243",15228,4,2011-06-23 14:12:00
"557893","23307",15228,120,2011-06-23 14:12:00
"557893","23198",15228,48,2011-06-23 14:12:00
"557893","23298",15228,8,2011-06-23 14:12:00
"557894","21704",14818,6,2011-06-23 14:13:00
"557894","21705",14818,2,2011-06-23 14:13:00
"557894","21749",14818,3,2011-06-23 14:13:00
"557894","23166",14818,6,2011-06-23 14:13:00
"557894","23173",14818,4,2011-06-23 14:13:00
"557894","47566",14818,1,2011-06-23 14:13:00
"557894","22360",14818,3,2011-06-23 14:13:00
"557894","22423",14818,2,2011-06-23 14:13:00
"557894","23163",14818,12,2011-06-23 14:13:00
"557894","23160",14818,60,2011-06-23 14:13:00
"557894","23161",14818,60,2011-06-23 14:13:00
"557894","79000",14818,12,2011-06-23 14:13:00
"557896","79321",17611,4,2011-06-23 14:22:00
"557896","22468",17611,2,2011-06-23 14:22:00
"557896","21731",17611,4,2011-06-23 14:22:00
"557896","79302M",17611,2,2011-06-23 14:22:00
"557896","23108",17611,4,2011-06-23 14:22:00
"557896","23084",17611,2,2011-06-23 14:22:00
"557896","21558",17611,1,2011-06-23 14:22:00
"557896","23245",17611,1,2011-06-23 14:22:00
"557896","84507C",17611,1,2011-06-23 14:22:00
"557896","22176",17611,1,2011-06-23 14:22:00
"557896","22175",17611,1,2011-06-23 14:22:00
"557896","21716",17611,2,2011-06-23 14:22:00
"557896","21212",17611,4,2011-06-23 14:22:00
"557896","22998",17611,2,2011-06-23 14:22:00
"557896","22996",17611,2,2011-06-23 14:22:00
"557896","23000",17611,2,2011-06-23 14:22:00
"557896","22470",17611,1,2011-06-23 14:22:00
"557896","22748",17611,1,2011-06-23 14:22:00
"557896","21878",17611,4,2011-06-23 14:22:00
"557896","21718",17611,2,2011-06-23 14:22:00
"557897","21932",13881,10,2011-06-23 14:25:00
"557897","21933",13881,10,2011-06-23 14:25:00
"557897","23284",13881,4,2011-06-23 14:25:00
"557897","48188",13881,4,2011-06-23 14:25:00
"557897","23301",13881,12,2011-06-23 14:25:00
"557897","21922",13881,4,2011-06-23 14:25:00
"557897","22993",13881,12,2011-06-23 14:25:00
"557897","22961",13881,12,2011-06-23 14:25:00
"557897","22666",13881,6,2011-06-23 14:25:00
"557897","23298",13881,6,2011-06-23 14:25:00
"557897","22348",13881,24,2011-06-23 14:25:00
"557897","20914",13881,6,2011-06-23 14:25:00
"557897","20718",13881,10,2011-06-23 14:25:00
"557897","20725",13881,10,2011-06-23 14:25:00
"557897","21210",13881,12,2011-06-23 14:25:00
"557897","20754",13881,6,2011-06-23 14:25:00
"557897","22354",13881,5,2011-06-23 14:25:00
"557897","82582",13881,12,2011-06-23 14:25:00
"557897","21977",13881,24,2011-06-23 14:25:00
"557898","35001G",17314,6,2011-06-23 14:35:00
"557898","21989",17314,12,2011-06-23 14:35:00
"557898","21987",17314,12,2011-06-23 14:35:00
"557898","21988",17314,12,2011-06-23 14:35:00
"557898","23310",17314,36,2011-06-23 14:35:00
"557898","90201B",17314,6,2011-06-23 14:35:00
"557898","90201C",17314,6,2011-06-23 14:35:00
"557898","21544",17314,12,2011-06-23 14:35:00
"557898","84077",17314,48,2011-06-23 14:35:00
"557898","21833",17314,12,2011-06-23 14:35:00
"557898","23076",17314,24,2011-06-23 14:35:00
"557898","21709",17314,4,2011-06-23 14:35:00
"557898","21710",17314,4,2011-06-23 14:35:00
"557898","20679",17314,3,2011-06-23 14:35:00
"557898","15056P",17314,3,2011-06-23 14:35:00
"557898","20686",17314,6,2011-06-23 14:35:00
"557898","21711",17314,4,2011-06-23 14:35:00
"557898","22616",17314,192,2011-06-23 14:35:00
"557898","37495",17314,8,2011-06-23 14:35:00
"557898","21122",17314,24,2011-06-23 14:35:00
"557898","21124",17314,48,2011-06-23 14:35:00
"557898","72741",17314,9,2011-06-23 14:35:00
"557898","82482",17314,6,2011-06-23 14:35:00
"557898","21832",17314,12,2011-06-23 14:35:00
"557900","22718",13098,12,2011-06-23 14:36:00
"557900","22984",13098,12,2011-06-23 14:36:00
"557900","23251",13098,12,2011-06-23 14:36:00
"557900","84692",13098,25,2011-06-23 14:36:00
"557900","71459",13098,96,2011-06-23 14:36:00
"557900","23283",13098,10,2011-06-23 14:36:00
"557900","23245",13098,16,2011-06-23 14:36:00
"557900","23209",13098,10,2011-06-23 14:36:00
"557900","23172",13098,12,2011-06-23 14:36:00
"557900","23171",13098,12,2011-06-23 14:36:00
"557900","23170",13098,12,2011-06-23 14:36:00
"557900","23054",13098,2,2011-06-23 14:36:00
"557900","23051",13098,2,2011-06-23 14:36:00
"557900","23050",13098,2,2011-06-23 14:36:00
"557900","23049",13098,2,2011-06-23 14:36:00
"557900","22849",13098,4,2011-06-23 14:36:00
"557900","22847",13098,4,2011-06-23 14:36:00
"557900","22692",13098,10,2011-06-23 14:36:00
"557900","22432",13098,6,2011-06-23 14:36:00
"557900","21210",13098,12,2011-06-23 14:36:00
"557900","23231",13098,25,2011-06-23 14:36:00
"557900","22986",13098,25,2011-06-23 14:36:00
"557933","22961",13014,12,2011-06-23 15:07:00
"557933","22667",13014,6,2011-06-23 15:07:00
"557933","22654",13014,3,2011-06-23 15:07:00
"557933","22079",13014,10,2011-06-23 15:07:00
"557933","47566",13014,4,2011-06-23 15:07:00
"557933","47566B",13014,4,2011-06-23 15:07:00
"557933","22055",13014,8,2011-06-23 15:07:00
"557933","22423",13014,16,2011-06-23 15:07:00
"557933","82482",13014,6,2011-06-23 15:07:00
"557933","22675",13014,12,2011-06-23 15:07:00
"557933","22672",13014,12,2011-06-23 15:07:00
"557933","21175",13014,12,2011-06-23 15:07:00
"557933","21908",13014,12,2011-06-23 15:07:00
"557933","22193",13014,2,2011-06-23 15:07:00
"557933","22192",13014,2,2011-06-23 15:07:00
"557933","22938",13014,12,2011-06-23 15:07:00
"557935","82494L",13929,24,2011-06-23 15:26:00
"557935","85123A",13929,6,2011-06-23 15:26:00
"557935","21755",13929,6,2011-06-23 15:26:00
"557935","82484",13929,12,2011-06-23 15:26:00
"557935","21340",13929,16,2011-06-23 15:26:00
"557935","22469",13929,24,2011-06-23 15:26:00
"557935","22470",13929,12,2011-06-23 15:26:00
"557939","POST",12697,2,2011-06-23 15:44:00
"557939","23298",12697,3,2011-06-23 15:44:00
"557939","23243",12697,4,2011-06-23 15:44:00
"557939","23307",12697,24,2011-06-23 15:44:00
"557939","23240",12697,6,2011-06-23 15:44:00
"557939","23306",12697,12,2011-06-23 15:44:00
"557939","22720",12697,3,2011-06-23 15:44:00
"557939","22979",12697,12,2011-06-23 15:44:00
"557939","22980",12697,12,2011-06-23 15:44:00
"557939","22982",12697,12,2011-06-23 15:44:00
"557939","22961",12697,12,2011-06-23 15:44:00
"557939","22938",12697,12,2011-06-23 15:44:00
"557939","22936",12697,6,2011-06-23 15:44:00
"557939","22935",12697,6,2011-06-23 15:44:00
"557939","22931",12697,6,2011-06-23 15:44:00
"557939","22930",12697,6,2011-06-23 15:44:00
"557939","22937",12697,6,2011-06-23 15:44:00
"557939","22965",12697,6,2011-06-23 15:44:00
"557939","22993",12697,12,2011-06-23 15:44:00
"557940","85099B",18017,100,2011-06-23 15:48:00
"557942","22423",13725,2,2011-06-23 16:02:00
"557942","22625",13725,2,2011-06-23 16:02:00
"557942","22627",13725,2,2011-06-23 16:02:00
"557942","22907",13725,12,2011-06-23 16:02:00
"557942","47599A",13725,6,2011-06-23 16:02:00
"557942","15058A",13725,2,2011-06-23 16:02:00
"557942","15058B",13725,2,2011-06-23 16:02:00
"557948","84945",13937,36,2011-06-23 16:35:00
"557948","21201",13937,12,2011-06-23 16:35:00
"557948","21200",13937,12,2011-06-23 16:35:00
"557948","22139",13937,3,2011-06-23 16:35:00
"557948","22961",13937,12,2011-06-23 16:35:00
"557948","82581",13937,12,2011-06-23 16:35:00
"557948","82580",13937,12,2011-06-23 16:35:00
"557948","22969",13937,12,2011-06-23 16:35:00
"557948","22673",13937,12,2011-06-23 16:35:00
"557949","23119",15530,12,2011-06-23 17:20:00
"557949","85039B",15530,12,2011-06-23 17:20:00
"557949","22441",15530,8,2011-06-23 17:20:00
"557949","22443",15530,4,2011-06-23 17:20:00
"557949","22693",15530,24,2011-06-23 17:20:00
"557949","22442",15530,4,2011-06-23 17:20:00
"557949","22900",15530,6,2011-06-23 17:20:00
"557949","22895",15530,6,2011-06-23 17:20:00
"557949","22481",15530,12,2011-06-23 17:20:00
"557949","22897",15530,10,2011-06-23 17:20:00
"557949","23309",15530,24,2011-06-23 17:20:00
"557949","22624",15530,2,2011-06-23 17:20:00
"557949","22627",15530,2,2011-06-23 17:20:00
"557949","21080",15530,12,2011-06-23 17:20:00
"557949","21086",15530,12,2011-06-23 17:20:00
"557949","21094",15530,12,2011-06-23 17:20:00
"557949","22616",15530,24,2011-06-23 17:20:00
"557949","22440",15530,20,2011-06-23 17:20:00
"557949","22439",15530,24,2011-06-23 17:20:00
"557949","23076",15530,24,2011-06-23 17:20:00
"557949","22139",15530,3,2011-06-23 17:20:00
"557949","85123A",15530,12,2011-06-23 17:20:00
"557949","72351B",15530,12,2011-06-23 17:20:00
"557949","85040A",15530,12,2011-06-23 17:20:00
"557950","23170",17848,2,2011-06-23 17:35:00
"557950","23171",17848,2,2011-06-23 17:35:00
"557950","23172",17848,2,2011-06-23 17:35:00
"557950","84711B",17848,1,2011-06-23 17:35:00
"557950","23163",17848,1,2011-06-23 17:35:00
"557950","23096",17848,2,2011-06-23 17:35:00
"557950","23175",17848,1,2011-06-23 17:35:00
"557950","23174",17848,1,2011-06-23 17:35:00
"557950","84709B",17848,2,2011-06-23 17:35:00
"557950","21135",17848,8,2011-06-23 17:35:00
"557950","21084",17848,10,2011-06-23 17:35:00
"557950","23110",17848,1,2011-06-23 17:35:00
"557950","23112",17848,1,2011-06-23 17:35:00
"557950","23118",17848,2,2011-06-23 17:35:00
"557950","23245",17848,1,2011-06-23 17:35:00
